Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Mass Error PPM,Protein
Internal Standards,200605_Std_4uMStdsMix1InH2O_1,"DL-Alanine, D3",#N/A,#N/A,#N/A,#N/A,#N/A,Internal Standards
Internal Standards,200605_Std_4uMStdsMix1InH2O_2,"DL-Alanine, D3",9.33,3877,0,2274,3.4,Internal Standards
Internal Standards,200605_Std_4uMStdsMix1InMatrix_1,"DL-Alanine, D3",#N/A,#N/A,#N/A,#N/A,#N/A,Internal Standards
Internal Standards,200605_Std_4uMStdsMix1InMatrix_2,"DL-Alanine, D3",#N/A,#N/A,#N/A,#N/A,#N/A,Internal Standards
Internal Standards,200605_Std_4uMStdsMix2InH2O_1,"DL-Alanine, D3",10.81,4302,0,3101,4.8,Internal Standards
Internal Standards,200605_Std_4uMStdsMix2InH2O_2,"DL-Alanine, D3",#N/A,#N/A,#N/A,#N/A,#N/A,Internal Standards
Internal Standards,200605_Std_4uMStdsMix2InMatrix_1,"DL-Alanine, D3",2.88,14454,0,10441,-0.7,Internal Standards
Internal Standards,200605_Std_4uMStdsMix2InMatrix_2,"DL-Alanine, D3",#N/A,#N/A,#N/A,#N/A,#N/A,Internal Standards
Internal Standards,200605_Std_H2OinMatrix_1,"DL-Alanine, D3",#N/A,#N/A,#N/A,#N/A,#N/A,Internal Standards
Internal Standards,200605_Std_H2OinMatrix_2,"DL-Alanine, D3",#N/A,#N/A,#N/A,#N/A,#N/A,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Full1,"DL-Alanine, D3",11.29,33874720,320111,2714270,5.8,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Full2,"DL-Alanine, D3",11.3,33535744,156032,2675085,6.4,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Full3,"DL-Alanine, D3",11.22,33981160,354969,2950883,5.3,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Full4,"DL-Alanine, D3",11.15,38380108,443269,3221681,4,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Full5,"DL-Alanine, D3",11.12,40272852,242212,3174250,4.5,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Full6pos,"DL-Alanine, D3",11.11,21425316,237026,1739674,4.3,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Half1,"DL-Alanine, D3",11.29,15563961,169843,1289904,6.4,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Half2,"DL-Alanine, D3",11.27,15780321,0,1179163,5.9,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Half3,"DL-Alanine, D3",11.22,17974310,94428,1434104,5.4,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Half4,"DL-Alanine, D3",11.16,19734084,156273,1543913,4,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Half5,"DL-Alanine, D3",11.1,19758058,0,1546603,4.6,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Half6pos,"DL-Alanine, D3",11.09,14251695,184124,1159371,4.4,Internal Standards
Internal Standards,200605_Poo_QC2_1,"DL-Alanine, D3",11.34,14198178,0,1116112,5.9,Internal Standards
Internal Standards,200605_Poo_QC2_2,"DL-Alanine, D3",11.31,13748399,0,1130669,6.2,Internal Standards
Internal Standards,200605_Poo_QC2_3,"DL-Alanine, D3",11.25,12479775,0,965006,5.3,Internal Standards
Internal Standards,200605_Poo_QC2_4,"DL-Alanine, D3",11.15,14048013,0,1200668,4.2,Internal Standards
Internal Standards,200605_Poo_QC2_5,"DL-Alanine, D3",11.12,17288358,138598,1417881,4.7,Internal Standards
Internal Standards,200605_Blk_GBTFate1MBlk-pos_A,"DL-Alanine, D3",9.85,960,0,1199,3.3,Internal Standards
Internal Standards,200605_Blk_GBTFate1MBlk-pos_B,"DL-Alanine, D3",7.89,1233,0,1996,1.6,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT0-pos_A,"DL-Alanine, D3",12.5,1245,0,2052,4.1,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT0-pos_B,"DL-Alanine, D3",13.31,1259,0,1083,-0.4,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT0-pos_C,"DL-Alanine, D3",12.94,1393,0,2244,0.1,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT12-pos_A,"DL-Alanine, D3",9.92,1174,0,1924,2,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT12-pos_B,"DL-Alanine, D3",12.97,1139,0,1219,2.6,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT12-pos_C,"DL-Alanine, D3",11.07,1210,0,1990,2.6,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT36-pos_A,"DL-Alanine, D3",11.27,1969,0,2800,-0.5,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT36-pos_B,"DL-Alanine, D3",10.2,2184,0,2385,4.3,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT36-pos_C,"DL-Alanine, D3",13.95,1588,0,2674,4.5,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT4-pos_A,"DL-Alanine, D3",12.77,1588,0,2639,3.8,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT4-pos_B,"DL-Alanine, D3",10.75,1673,0,2807,7.9,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT4-pos_C,"DL-Alanine, D3",11.58,1328,0,1885,-0.8,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT50-pos_A,"DL-Alanine, D3",15.36,873,0,1247,6.7,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT50-pos_B,"DL-Alanine, D3",16.69,946,0,1176,1.4,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT50-pos_C,"DL-Alanine, D3",10.79,1400,0,2341,-3,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT8-pos_A,"DL-Alanine, D3",11.84,1470,0,2077,0.4,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT8-pos_B,"DL-Alanine, D3",8.8,946,0,1534,-6.8,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT8-pos_C,"DL-Alanine, D3",15.44,916,0,1151,-0.9,Internal Standards
Internal Standards,200605_Smp_GBTFate1MTlong-pos_A,"DL-Alanine, D3",11.76,1793,0,3033,5.4,Internal Standards
Internal Standards,200605_Smp_GBTFate1MTlong-pos_B,"DL-Alanine, D3",#N/A,#N/A,#N/A,#N/A,#N/A,Internal Standards
Internal Standards,200605_Smp_GBTFate1MTlong-pos_C,"DL-Alanine, D3",10.87,4828,0,5249,-1.2,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT0-pos_A,"DL-Alanine, D3",#N/A,#N/A,#N/A,#N/A,#N/A,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT0-pos_B,"DL-Alanine, D3",13.54,1224,0,1901,0.4,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT0-pos_C,"DL-Alanine, D3",16.04,1225,0,1242,-2.5,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT12-pos_A,"DL-Alanine, D3",8.2,2023,0,3430,5.6,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT12-pos_B,"DL-Alanine, D3",7.13,1076,0,1195,2.2,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT12-pos_C,"DL-Alanine, D3",13.76,1417,0,2322,6.5,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT24-pos_A,"DL-Alanine, D3",4.22,973,0,1467,0.4,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT24-pos_B,"DL-Alanine, D3",10.14,1549,0,2586,6.4,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT24-pos_C,"DL-Alanine, D3",8.82,1403,0,1611,5.5,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT48-pos_A,"DL-Alanine, D3",11.37,2114,0,3553,6,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT48-pos_B,"DL-Alanine, D3",10.79,1127,0,1293,3.8,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT48-pos_C,"DL-Alanine, D3",8.56,2075,0,1718,2.8,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT5-pos_A,"DL-Alanine, D3",11.49,1272,0,1809,-0.9,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT5-pos_B,"DL-Alanine, D3",11.18,1574,0,2602,4.4,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT5-pos_C,"DL-Alanine, D3",16.06,1050,0,1719,-2.5,Internal Standards
Internal Standards,200605_Smp_GBTFate2MTlong-pos_A,"DL-Alanine, D3",13.41,1353,0,1503,3.4,Internal Standards
Internal Standards,200605_Smp_GBTFate2MTlong-pos_B,"DL-Alanine, D3",11.21,1517,0,1633,1.7,Internal Standards
Internal Standards,200605_Smp_GBTFate2MTlong-pos_C,"DL-Alanine, D3",8.96,1261,0,2095,4.1,Internal Standards
Internal Standards,200605_Std_4uMStdsMix1InH2O_1,"DL-Histidine, 15N",11.41,1730562,0,84862,2.6,Internal Standards
Internal Standards,200605_Std_4uMStdsMix1InH2O_2,"DL-Histidine, 15N",11.11,3415731,0,121412,2.6,Internal Standards
Internal Standards,200605_Std_4uMStdsMix1InMatrix_1,"DL-Histidine, 15N",11.42,1274135,0,91531,1.6,Internal Standards
Internal Standards,200605_Std_4uMStdsMix1InMatrix_2,"DL-Histidine, 15N",11.07,3653375,0,177504,2.4,Internal Standards
Internal Standards,200605_Std_4uMStdsMix2InH2O_1,"DL-Histidine, 15N",21.55,157791,0,58769,-5.2,Internal Standards
Internal Standards,200605_Std_4uMStdsMix2InH2O_2,"DL-Histidine, 15N",#N/A,#N/A,#N/A,#N/A,#N/A,Internal Standards
Internal Standards,200605_Std_4uMStdsMix2InMatrix_1,"DL-Histidine, 15N",1.78,3546,0,3177,-1.5,Internal Standards
Internal Standards,200605_Std_4uMStdsMix2InMatrix_2,"DL-Histidine, 15N",11.91,12856,0,7023,0.5,Internal Standards
Internal Standards,200605_Std_H2OinMatrix_1,"DL-Histidine, 15N",10.86,34088,0,23467,-5.8,Internal Standards
Internal Standards,200605_Std_H2OinMatrix_2,"DL-Histidine, 15N",9.74,6812,0,3780,-5.2,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Full1,"DL-Histidine, 15N",11.42,72179424,899996,3812183,0.9,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Full2,"DL-Histidine, 15N",11.46,58029828,337188,2684132,1.4,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Full3,"DL-Histidine, 15N",11.28,67591280,831034,3081921,0.5,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Full4,"DL-Histidine, 15N",11.23,83939944,1210388,3663618,-0.9,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Full5,"DL-Histidine, 15N",11.11,115923664,1830139,5170949,-0.3,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Full6pos,"DL-Histidine, 15N",11.07,51661972,750142,2452726,-0.6,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Half1,"DL-Histidine, 15N",11.44,31139888,471649,1417527,1.5,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Half2,"DL-Histidine, 15N",11.43,26265174,0,1235486,1.2,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Half3,"DL-Histidine, 15N",11.31,34771472,196616,1551642,0.6,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Half4,"DL-Histidine, 15N",11.21,39635596,503706,1788472,-0.8,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Half5,"DL-Histidine, 15N",11.14,46702084,649857,1879116,-0.2,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Half6pos,"DL-Histidine, 15N",11.09,29469718,279363,1370961,-0.5,Internal Standards
Internal Standards,200605_Poo_QC2_1,"DL-Histidine, 15N",11.44,24775538,0,1138067,1.1,Internal Standards
Internal Standards,200605_Poo_QC2_2,"DL-Histidine, 15N",11.47,19997634,0,954986,1.4,Internal Standards
Internal Standards,200605_Poo_QC2_3,"DL-Histidine, 15N",11.37,21922612,0,911114,0.5,Internal Standards
Internal Standards,200605_Poo_QC2_4,"DL-Histidine, 15N",11.28,25470650,0,972337,-0.5,Internal Standards
Internal Standards,200605_Poo_QC2_5,"DL-Histidine, 15N",11.12,34629788,252217,1398917,-0.1,Internal Standards
Internal Standards,200605_Blk_GBTFate1MBlk-pos_A,"DL-Histidine, 15N",8.37,5916,0,7347,-1.8,Internal Standards
Internal Standards,200605_Blk_GBTFate1MBlk-pos_B,"DL-Histidine, 15N",10.42,2212,0,3736,-10.1,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT0-pos_A,"DL-Histidine, 15N",11.24,2107,0,3565,-0.3,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT0-pos_B,"DL-Histidine, 15N",12.35,11207,0,13022,-3,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT0-pos_C,"DL-Histidine, 15N",11.25,3514,0,3014,-1.3,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT12-pos_A,"DL-Histidine, 15N",11.12,3158,0,3204,-1.1,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT12-pos_B,"DL-Histidine, 15N",9.76,5949,0,8804,-8.9,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT12-pos_C,"DL-Histidine, 15N",11.45,2050,0,3474,-2.3,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT36-pos_A,"DL-Histidine, 15N",11.56,3147,0,2572,0.3,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT36-pos_B,"DL-Histidine, 15N",10.97,1858,0,2473,-8.1,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT36-pos_C,"DL-Histidine, 15N",11.97,1811,0,3019,-1.5,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT4-pos_A,"DL-Histidine, 15N",8.91,7700,0,12480,-10.1,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT4-pos_B,"DL-Histidine, 15N",9.15,12622,0,20591,-9.4,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT4-pos_C,"DL-Histidine, 15N",11.76,1268,0,1162,0,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT50-pos_A,"DL-Histidine, 15N",8.68,7628,0,10805,-1.3,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT50-pos_B,"DL-Histidine, 15N",11.29,11459,0,10130,-4.8,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT50-pos_C,"DL-Histidine, 15N",11.44,2271,0,3836,1,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT8-pos_A,"DL-Histidine, 15N",11.69,2128,0,2976,-1.3,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT8-pos_B,"DL-Histidine, 15N",11.34,43803,0,6990,1.2,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT8-pos_C,"DL-Histidine, 15N",11.42,2705,0,3767,-0.5,Internal Standards
Internal Standards,200605_Smp_GBTFate1MTlong-pos_A,"DL-Histidine, 15N",11.33,3995,0,6888,-9.4,Internal Standards
Internal Standards,200605_Smp_GBTFate1MTlong-pos_B,"DL-Histidine, 15N",11.53,3160,0,2653,0.6,Internal Standards
Internal Standards,200605_Smp_GBTFate1MTlong-pos_C,"DL-Histidine, 15N",10.66,2870,0,2722,-4.9,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT0-pos_A,"DL-Histidine, 15N",11.34,1897,0,2721,-1.6,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT0-pos_B,"DL-Histidine, 15N",11.46,1515,0,2345,0.3,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT0-pos_C,"DL-Histidine, 15N",11.29,5483,0,8577,-0.4,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT12-pos_A,"DL-Histidine, 15N",11.56,6353,0,11186,-9.9,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT12-pos_B,"DL-Histidine, 15N",7.76,19670,0,21744,-6.6,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT12-pos_C,"DL-Histidine, 15N",9.27,4266,0,6926,-10.1,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT24-pos_A,"DL-Histidine, 15N",11.45,1487,0,1804,0,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT24-pos_B,"DL-Histidine, 15N",11.48,1613,0,2662,0.7,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT24-pos_C,"DL-Histidine, 15N",11.27,3935,0,2752,-0.2,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT48-pos_A,"DL-Histidine, 15N",11.37,1702,0,2860,-1.2,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT48-pos_B,"DL-Histidine, 15N",11.16,3606,0,2895,0.2,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT48-pos_C,"DL-Histidine, 15N",11.62,1506,0,2489,1.4,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT5-pos_A,"DL-Histidine, 15N",11.44,1406,0,2112,-0.1,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT5-pos_B,"DL-Histidine, 15N",15.06,1069,0,1749,0,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT5-pos_C,"DL-Histidine, 15N",10.79,2239,0,3683,-9.8,Internal Standards
Internal Standards,200605_Smp_GBTFate2MTlong-pos_A,"DL-Histidine, 15N",11.41,3585,0,4796,-0.1,Internal Standards
Internal Standards,200605_Smp_GBTFate2MTlong-pos_B,"DL-Histidine, 15N",11.21,20942,0,4238,-0.9,Internal Standards
Internal Standards,200605_Smp_GBTFate2MTlong-pos_C,"DL-Histidine, 15N",11.41,3323,0,2870,-1.1,Internal Standards
Internal Standards,200605_Std_4uMStdsMix1InH2O_1,"DL-Proline, D7",16.34,18430,0,4603,-4.2,Internal Standards
Internal Standards,200605_Std_4uMStdsMix1InH2O_2,"DL-Proline, D7",#N/A,#N/A,#N/A,#N/A,#N/A,Internal Standards
Internal Standards,200605_Std_4uMStdsMix1InMatrix_1,"DL-Proline, D7",11.92,46342,0,15660,-4.2,Internal Standards
Internal Standards,200605_Std_4uMStdsMix1InMatrix_2,"DL-Proline, D7",#N/A,#N/A,#N/A,#N/A,#N/A,Internal Standards
Internal Standards,200605_Std_4uMStdsMix2InH2O_1,"DL-Proline, D7",9.57,26795,0,7275,1.7,Internal Standards
Internal Standards,200605_Std_4uMStdsMix2InH2O_2,"DL-Proline, D7",9.5,11638,0,10581,0.4,Internal Standards
Internal Standards,200605_Std_4uMStdsMix2InMatrix_1,"DL-Proline, D7",15.41,36138,0,12874,-5.5,Internal Standards
Internal Standards,200605_Std_4uMStdsMix2InMatrix_2,"DL-Proline, D7",#N/A,#N/A,#N/A,#N/A,#N/A,Internal Standards
Internal Standards,200605_Std_H2OinMatrix_1,"DL-Proline, D7",13.06,34117,0,8505,-4.9,Internal Standards
Internal Standards,200605_Std_H2OinMatrix_2,"DL-Proline, D7",19.66,3393,0,2025,-2.2,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Full1,"DL-Proline, D7",9.58,44703584,605399,3170133,2.4,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Full2,"DL-Proline, D7",9.62,42250824,276266,2780823,2.5,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Full3,"DL-Proline, D7",9.65,50929904,648190,3374426,1.7,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Full4,"DL-Proline, D7",9.61,68635632,643491,5073644,0.6,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Full5,"DL-Proline, D7",9.57,91672608,1128209,7655119,1.1,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Full6pos,"DL-Proline, D7",9.56,58719184,757464,4711207,0.7,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Half1,"DL-Proline, D7",9.61,34340448,394882,2830188,2.7,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Half2,"DL-Proline, D7",9.62,41529136,357257,3537176,2.4,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Half3,"DL-Proline, D7",9.58,47275720,396746,3704198,2.3,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Half4,"DL-Proline, D7",9.57,48660996,540221,3874660,0.6,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Half5,"DL-Proline, D7",9.55,54211876,333039,4463279,1.2,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Half6pos,"DL-Proline, D7",9.56,37204748,262773,3059127,1,Internal Standards
Internal Standards,200605_Poo_QC2_1,"DL-Proline, D7",9.6,17155244,0,1270127,2.7,Internal Standards
Internal Standards,200605_Poo_QC2_2,"DL-Proline, D7",9.66,15016775,0,1082892,2.6,Internal Standards
Internal Standards,200605_Poo_QC2_3,"DL-Proline, D7",9.58,12028198,0,853458,1.8,Internal Standards
Internal Standards,200605_Poo_QC2_4,"DL-Proline, D7",9.55,11597084,0,793731,0.8,Internal Standards
Internal Standards,200605_Poo_QC2_5,"DL-Proline, D7",9.57,10974388,0,740478,1.3,Internal Standards
Internal Standards,200605_Blk_GBTFate1MBlk-pos_A,"DL-Proline, D7",9.26,1660,0,2249,0.3,Internal Standards
Internal Standards,200605_Blk_GBTFate1MBlk-pos_B,"DL-Proline, D7",4.69,1057,0,1713,2.8,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT0-pos_A,"DL-Proline, D7",0.09,1521,0,2537,2.2,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT0-pos_B,"DL-Proline, D7",6.06,1596,0,2343,-0.8,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT0-pos_C,"DL-Proline, D7",2.31,1364,0,1269,3.6,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT12-pos_A,"DL-Proline, D7",9.78,1073,0,1757,6.9,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT12-pos_B,"DL-Proline, D7",12.92,1078,0,1194,0.9,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT12-pos_C,"DL-Proline, D7",7.99,10736,0,18835,-4.3,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT36-pos_A,"DL-Proline, D7",8.08,45056,0,32640,-0.9,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT36-pos_B,"DL-Proline, D7",8.17,28313,0,15202,0.8,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT36-pos_C,"DL-Proline, D7",9.57,2188,0,3720,1.9,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT4-pos_A,"DL-Proline, D7",7.25,1133,0,1846,0.9,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT4-pos_B,"DL-Proline, D7",10.12,1545,0,2584,3.1,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT4-pos_C,"DL-Proline, D7",3.13,1129,0,1656,-1.5,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT50-pos_A,"DL-Proline, D7",8.06,61400,0,30494,-1.3,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT50-pos_B,"DL-Proline, D7",7.94,35013,0,21788,-0.1,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT50-pos_C,"DL-Proline, D7",7.9,78704,0,62685,-1.5,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT8-pos_A,"DL-Proline, D7",8.49,1156,0,1500,1.9,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT8-pos_B,"DL-Proline, D7",7.99,11109,0,19456,0.6,Internal Standards
Internal Standards,200605_Smp_GBTFate1MT8-pos_C,"DL-Proline, D7",9.43,1491,0,1689,-2.5,Internal Standards
Internal Standards,200605_Smp_GBTFate1MTlong-pos_A,"DL-Proline, D7",2.87,1274,0,2082,3.7,Internal Standards
Internal Standards,200605_Smp_GBTFate1MTlong-pos_B,"DL-Proline, D7",8.18,24256,0,13402,-0.9,Internal Standards
Internal Standards,200605_Smp_GBTFate1MTlong-pos_C,"DL-Proline, D7",7.93,183544,0,50139,-0.7,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT0-pos_A,"DL-Proline, D7",#N/A,#N/A,#N/A,#N/A,#N/A,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT0-pos_B,"DL-Proline, D7",#N/A,#N/A,#N/A,#N/A,#N/A,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT0-pos_C,"DL-Proline, D7",5.36,1493,0,2246,-4.1,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT12-pos_A,"DL-Proline, D7",7.89,16039,0,15235,0,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT12-pos_B,"DL-Proline, D7",7.93,95202,0,19974,-1.3,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT12-pos_C,"DL-Proline, D7",7.99,19202,0,18683,-0.7,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT24-pos_A,"DL-Proline, D7",8.04,74163,0,21112,-0.4,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT24-pos_B,"DL-Proline, D7",8.06,22807,0,23967,-1.1,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT24-pos_C,"DL-Proline, D7",7.82,8199,0,11139,-0.6,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT48-pos_A,"DL-Proline, D7",9.27,1905,0,3250,-5.1,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT48-pos_B,"DL-Proline, D7",7.93,19270,0,28046,-1,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT48-pos_C,"DL-Proline, D7",6.97,1063,0,1712,1.9,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT5-pos_A,"DL-Proline, D7",7.95,12185,0,10649,0.3,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT5-pos_B,"DL-Proline, D7",8.08,6750,0,11760,-4.1,Internal Standards
Internal Standards,200605_Smp_GBTFate2MT5-pos_C,"DL-Proline, D7",7.97,8041,0,14058,-0.4,Internal Standards
Internal Standards,200605_Smp_GBTFate2MTlong-pos_A,"DL-Proline, D7",7.95,49100,0,28980,-0.9,Internal Standards
Internal Standards,200605_Smp_GBTFate2MTlong-pos_B,"DL-Proline, D7",7.95,84516,0,58127,-2.1,Internal Standards
Internal Standards,200605_Smp_GBTFate2MTlong-pos_C,"DL-Proline, D7",7.92,66853,0,30959,-2.1,Internal Standards
Internal Standards,200605_Std_4uMStdsMix1InH2O_1,"DL-Valine, D8",0.02,5909,0,3857,-2.4,Internal Standards
Internal Standards,200605_Std_4uMStdsMix1InH2O_2,"DL-Valine, D8",#N/A,#N/A,#N/A,#N/A,#N/A,Internal Standards
Internal Standards,200605_Std_4uMStdsMix1InMatrix_1,"DL-Valine, D8",#N/A,#N/A,#N/A,#N/A,#N/A,Internal Standards
Internal Standards,200605_Std_4uMStdsMix1InMatrix_2,"DL-Valine, D8",#N/A,#N/A,#N/A,#N/A,#N/A,Internal Standards
Internal Standards,200605_Std_4uMStdsMix2InH2O_1,"DL-Valine, D8",#N/A,#N/A,#N/A,#N/A,#N/A,Internal Standards
Internal Standards,200605_Std_4uMStdsMix2InH2O_2,"DL-Valine, D8",#N/A,#N/A,#N/A,#N/A,#N/A,Internal Standards
Internal Standards,200605_Std_4uMStdsMix2InMatrix_1,"DL-Valine, D8",#N/A,#N/A,#N/A,#N/A,#N/A,Internal Standards
Internal Standards,200605_Std_4uMStdsMix2InMatrix_2,"DL-Valine, D8",#N/A,#N/A,#N/A,#N/A,#N/A,Internal Standards
Internal Standards,200605_Std_H2OinMatrix_1,"DL-Valine, D8",0.04,5103,0,3357,-0.4,Internal Standards
Internal Standards,200605_Std_H2OinMatrix_2,"DL-Valine, D8",#N/A,#N/A,#N/A,#N/A,#N/A,Internal Standards
Internal Standards,200605_Poo_TruePooGBT_Full1,"DL-Valine, D8",9.43,11182509,0,621898,1.7,Internal Standards
